Year,County,NCICCode,Violent_sum,Homicide_sum,ForRape_sum,Robbery_sum,AggAssault_sum,Property_sum,Burglary_sum,VehicleTheft_sum,LTtotal_sum,ViolentClr_sum,HomicideClr_sum,ForRapeClr_sum,RobberyClr_sum,AggAssaultClr_sum,PropertyClr_sum,BurglaryClr_sum,VehicleTheftClr_sum,LTtotalClr_sum,TotalStructural_sum,TotalMobile_sum,TotalOther_sum,GrandTotal_sum,GrandTotClr_sum,RAPact_sum,ARAPact_sum,FROBact_sum,KROBact_sum,OROBact_sum,SROBact_sum,HROBnao_sum,CHROBnao_sum,GROBnao_sum,CROBnao_sum,RROBnao_sum,BROBnao_sum,MROBnao_sum,FASSact_sum,KASSact_sum,OASSact_sum,HASSact_sum,FEBURact_Sum,UBURact_sum,RESDBUR_sum,RNBURnao_sum,RDBURnao_sum,RUBURnao_sum,NRESBUR_sum,NNBURnao_sum,NDBURnao_sum,NUBURnao_sum,MVTact_sum,TMVTact_sum,OMVTact_sum,PPLARnao_sum,PSLARnao_sum,SLLARnao_sum,MVLARnao_sum,MVPLARnao_sum,BILARnao_sum,FBLARnao_sum,COMLARnao_sum,AOLARnao_sum,LT400nao_sum,LT200400nao_sum,LT200nao_sum,LT50200nao_sum,LT50nao_sum
1995,Amador County,Ione,3,0,1,0,2,60,10,5,45,2,0,0,0,2,5,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,9,2,4,3,1,0,0,1,5,0,0,0,0,3,4,1,6,18,0,13,9,2,,19,15
1995,Amador County,Jackson,19,0,3,1,15,161,54,13,94,16,0,2,0,14,44,14,11,19,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,3,10,24,30,6,4,0,2,48,17,18,13,10,3,0,0,8,14,14,7,3,26,5,17,21,19,,24,30
1995,Amador County,Sutter Creek,4,0,0,0,4,104,19,1,84,3,0,0,0,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,17,2,7,1,5,1,12,2,6,4,0,1,0,0,0,2,22,6,2,16,1,35,9,9,,7,59
1995,Amador County,Union Pacific RR - Amador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
1995,Butte County,Biggs,4,0,0,0,4,85,18,1,66,3,0,0,0,3,11,2,1,8,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,9,9,10,2,4,4,8,2,1,5,1,0,0,0,0,1,14,9,25,4,2,11,10,12,,22,22
1995,Butte County,Butte Co. Sheriff's Department,379,1,29,56,293,3076,1304,30,1742,131,0,4,10,117,121,49,8,64,17,17,115,149,7,23,6,20,5,6,25,25,7,2,4,11,0,7,42,54,150,47,759,545,872,175,254,443,432,160,56,216,19,3,8,2,5,22,487,138,260,215,6,607,407,255,,242,838
1995,Butte County,Butte State Police,3,0,1,0,2,15,1,3,11,0,0,0,0,0,3,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,2,0,0,1,0,8,4,1,,2,4
1995,Butte County,Butte UP RR,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,1,,1,0
1995,Butte County,CA Highway Patrol - Butte,2,0,0,1,1,386,1,307,78,0,0,0,0,0,62,0,58,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,175,90,42,0,0,0,4,53,0,0,0,21,9,2,,4,63
1995,Butte County,Chico,196,1,34,59,102,3219,625,245,2349,74,1,16,14,43,787,46,28,713,17,4,43,64,14,26,8,18,6,22,13,16,7,2,4,12,1,17,7,17,50,28,356,269,430,115,109,206,195,74,28,93,145,68,32,1,1,663,692,46,518,56,15,357,564,405,,448,932
1995,Butte County,CSU Chico,7,0,2,1,4,345,28,10,307,4,0,2,0,2,36,1,0,35,4,0,0,4,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,10,18,9,1,1,7,19,9,2,8,2,4,4,0,1,21,48,18,92,85,12,30,44,63,,92,108
1995,Butte County,Gridley,13,1,1,1,10,292,52,22,218,10,1,0,1,8,69,15,14,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,6,20,32,38,18,14,6,14,6,3,5,11,5,6,0,0,35,52,1,52,23,1,54,39,44,,66,69
1995,Butte County,Northern Buttes DPR,2,0,0,0,2,112,4,5,103,0,0,0,0,0,6,0,1,5,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,4,2,0,2,2,3,0,0,0,0,36,26,5,0,1,35,34,21,,26,22
1995,Butte County,Oroville,62,1,6,18,37,761,175,174,412,35,1,0,4,30,110,11,11,88,0,0,0,0,0,5,1,4,1,1,12,5,3,2,1,2,0,5,2,4,24,7,108,67,94,38,22,34,81,49,9,23,109,53,12,9,4,85,175,14,29,31,4,61,175,67,,84,86
1995,Butte County,Paradise,66,1,7,5,53,711,145,46,520,40,1,3,3,33,96,23,12,61,0,0,2,2,1,7,0,0,1,1,3,3,0,0,1,1,0,0,0,7,18,28,92,53,87,23,22,42,58,24,10,24,20,15,11,0,5,58,98,50,40,126,8,135,91,73,,160,196
1995,Butte County,Union Pacific RR - Butte,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,0,0
1995,Calaveras County,Angels Camp,53,0,2,6,45,190,45,6,139,18,0,0,2,16,46,2,1,43,0,0,0,0,0,2,0,0,0,1,5,0,2,0,1,0,1,2,2,3,11,29,32,13,21,9,12,0,24,5,19,0,0,0,6,1,3,43,27,5,4,25,0,31,24,13,,28,74
1995,Calaveras County,CA Highway Patrol - Calaveras,0,0,0,0,0,99,0,64,35,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,21,14,0,0,0,0,32,0,0,0,3,2,1,,0,32
1995,Calaveras County,Calaveras Co. Sheriff's Department,139,3,7,3,126,1164,592,1,571,69,2,1,2,64,68,37,0,31,1,0,3,4,0,7,0,2,0,0,1,0,0,0,0,0,0,3,7,12,39,68,415,177,387,52,57,278,205,78,13,114,0,0,1,0,2,32,93,28,24,67,8,317,197,101,,135,138
1995,Calaveras County,Central Valley DPR,0,0,0,0,0,14,2,0,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,0,0,0,0,9,1,1,,5,5
1995,Calaveras County,Union Pacific RR - Calaveras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
1995,Colusa County,CA Highway Patrol - Colusa,0,0,0,0,0,23,0,21,2,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,4,0,0,0,0,2,0,0,0,0,0,0,,0,2
1995,Colusa County,Colusa,45,0,0,1,44,171,48,5,118,20,0,0,0,20,28,13,3,12,3,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,5,35,17,31,27,1,10,16,21,4,4,13,3,0,2,0,0,7,30,4,39,24,6,8,16,13,,34,55
1995,Colusa County,Colusa Co. Sheriff's Department,23,1,3,2,17,192,57,2,133,16,1,1,0,14,24,8,1,15,0,3,0,3,0,3,0,1,0,0,1,2,0,0,0,0,0,0,2,1,13,1,31,26,26,4,4,18,31,9,9,13,1,0,1,0,0,1,19,19,5,22,3,64,66,25,,17,25
1995,Colusa County,Union Pacific RR - Colusa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
1995,Colusa County,Williams,6,0,1,0,5,159,52,12,95,2,0,0,0,2,36,7,8,21,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,28,24,15,5,5,5,37,28,3,6,5,3,4,0,0,10,13,17,11,19,1,24,20,13,,32,30
1995,Contra Costa County,Antioch,577,2,9,130,436,2922,914,374,1634,436,2,8,58,368,972,146,94,732,13,5,4,22,6,5,4,42,8,9,71,43,19,6,3,9,10,40,43,38,118,237,527,387,578,137,238,203,336,180,45,111,288,57,29,11,11,594,402,43,64,173,6,330,411,188,,363,672
1995,Contra Costa County,Brentwood,38,1,2,4,31,526,116,54,356,31,1,2,3,25,88,15,10,63,0,0,1,1,0,2,0,3,0,0,1,2,1,0,0,0,0,1,5,5,5,16,67,49,45,15,13,17,71,42,8,21,36,14,4,0,1,38,143,25,30,25,13,81,105,54,,109,88
1995,Contra Costa County,CA Highway Patrol - Contra Costa,0,0,0,0,0,135,0,113,22,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,21,10,0,0,0,0,11,0,1,0,10,8,0,,8,6
1995,Contra Costa County,Clayton,9,1,0,4,4,206,37,5,164,6,0,0,2,4,37,8,4,25,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,0,0,2,1,1,0,2,19,18,19,4,11,4,18,9,4,5,2,1,2,0,0,22,51,8,24,26,0,33,51,35,,27,51
1995,Contra Costa County,Concord,662,4,50,156,452,7034,1378,826,4830,417,3,31,36,347,1290,142,129,1019,12,3,2,17,3,40,10,38,18,11,89,70,30,4,8,15,14,15,87,86,141,138,878,500,846,236,299,311,532,255,61,216,623,152,51,14,13,891,1488,644,385,640,40,715,1306,781,,950,1793
1995,Contra Costa County,Contra Costa BART,65,0,0,52,13,733,5,195,533,16,0,0,11,5,94,1,11,82,0,2,0,2,1,0,0,3,0,2,47,0,0,0,0,0,0,52,0,2,8,3,0,5,0,0,0,0,5,0,0,5,128,63,4,3,13,0,225,32,143,1,0,116,75,74,,291,93
1995,Contra Costa County,Contra Costa Co. Sheriff's Department,661,21,49,194,397,5546,1798,3,3745,517,11,45,110,351,611,209,3,399,29,18,10,57,22,44,5,72,20,7,95,127,25,2,10,23,2,5,68,56,168,105,1016,782,1126,97,345,684,672,63,85,524,2,1,0,1,3,204,1515,378,251,536,13,844,1224,760,,688,1073
1995,Contra Costa County,Contra Costa Community College,40,0,0,16,24,451,36,29,386,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,16,11,0,0,0,0,0,5,0,2,1,21,24,12,0,0,0,0,36,4,17,15,27,1,1,3,3,2,135,51,17,142,2,31,82,48,,105,151
1995,Contra Costa County,Contra Costa E. Bay Reg. Park Dist.,13,0,5,2,6,177,8,1,168,0,0,0,0,0,6,0,0,6,1,0,3,4,0,4,1,0,0,0,2,0,0,0,0,0,0,2,0,1,2,3,7,1,3,1,2,0,5,4,1,0,0,1,0,0,0,0,122,23,4,0,0,19,29,30,,44,65
1995,Contra Costa County,Contra Costa SP RR,9,0,0,0,9,74,42,1,31,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,42,0,0,0,0,0,42,12,3,27,0,0,1,0,0,0,1,0,0,0,0,30,21,5,,4,1
1995,Contra Costa County,Contra Costa State Police,1,0,0,0,1,11,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,2,0,1,3,4,,2,1
1995,Contra Costa County,Danville,23,0,0,9,14,806,191,23,592,13,0,0,3,10,84,9,9,66,0,0,3,3,0,0,0,3,0,1,5,2,1,0,0,2,3,1,0,1,4,9,89,102,96,12,26,58,95,6,6,83,15,7,1,0,0,42,252,59,36,83,4,116,197,125,,102,168
1995,Contra Costa County,El Cerrito,203,0,1,141,61,1631,281,215,1135,87,0,0,41,46,502,48,23,431,16,4,8,28,9,0,1,65,4,6,66,79,19,1,17,7,8,10,0,5,22,34,172,109,218,49,116,53,63,24,14,25,178,24,13,3,7,387,121,75,65,53,2,422,164,178,,299,494
1995,Contra Costa County,Hercules,111,1,4,15,91,426,78,83,265,57,1,0,6,50,68,7,7,54,1,0,4,5,1,4,0,9,0,0,6,9,2,0,1,2,1,0,30,17,33,11,52,26,72,16,36,20,6,3,1,2,54,27,2,0,0,41,69,53,26,40,1,35,75,34,,52,104
1995,Contra Costa County,Kensington,2,0,0,1,1,102,17,7,78,1,0,0,0,1,7,0,2,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11,6,15,2,7,6,2,0,0,2,6,0,1,0,0,0,35,19,4,2,0,18,29,20,,10,19
1995,Contra Costa County,Lafayette,23,0,3,14,6,680,161,27,492,11,0,2,4,5,93,37,9,47,0,0,2,2,0,3,0,8,1,1,4,4,3,2,2,0,2,1,0,2,3,1,83,78,93,4,32,57,68,7,9,52,21,5,1,0,1,20,226,44,35,72,2,92,165,129,,68,130
1995,Contra Costa County,Martinez,67,2,1,25,39,1479,382,155,942,41,3,1,8,29,181,42,27,112,3,5,2,10,4,1,0,7,4,2,12,11,7,0,2,4,1,0,4,13,19,3,223,159,264,2,9,253,118,0,2,116,96,43,16,0,4,135,398,53,71,101,10,170,287,189,,203,263
1995,Contra Costa County,Moraga,12,0,0,2,10,258,61,8,189,1,0,0,1,0,41,8,2,31,4,0,0,4,2,0,0,0,0,0,2,0,0,0,0,1,0,1,1,1,1,7,27,34,26,5,8,13,35,15,13,7,8,0,0,0,0,29,65,13,15,21,6,40,60,30,,43,56
1995,Contra Costa County,Orinda,16,3,1,4,8,282,62,11,209,12,1,0,3,8,22,4,2,16,0,0,1,1,0,1,0,1,0,0,3,1,0,0,0,0,0,3,0,2,3,3,30,32,41,3,16,22,21,4,1,16,7,1,3,0,0,9,99,16,9,36,1,39,71,45,,46,47
1995,Contra Costa County,Pinole,171,0,5,64,102,863,162,143,558,80,0,2,26,52,157,17,7,133,0,0,0,0,0,4,1,24,2,11,27,31,5,4,16,6,0,2,4,11,55,32,129,33,100,21,55,24,62,22,11,29,115,24,4,1,1,131,145,82,21,72,4,101,135,98,,114,211
1995,Contra Costa County,Pittsburg,333,9,19,141,164,1860,594,285,981,163,8,8,42,105,415,68,24,323,6,2,0,8,1,15,4,69,10,2,60,88,11,8,8,17,8,1,49,46,55,14,459,135,455,85,157,213,139,37,14,88,197,77,11,3,5,307,194,154,21,168,2,127,305,117,,154,405
1995,Contra Costa County,Pleasant Hill,163,1,4,53,105,1846,386,142,1318,98,0,3,16,79,332,60,24,248,8,0,0,8,2,4,0,13,1,5,34,10,12,3,6,2,4,16,14,8,23,60,204,182,185,44,74,67,201,98,52,51,111,23,8,2,7,245,576,27,96,147,11,207,108,122,,419,669
1995,Contra Costa County,Richmond,1975,26,70,702,1177,6152,1392,988,3772,760,5,34,162,559,991,142,174,675,41,44,4,89,6,60,10,300,23,44,335,496,71,21,8,75,14,17,395,181,442,159,1088,304,1069,260,365,444,323,112,66,145,807,143,38,10,18,657,1292,509,158,777,1,350,767,553,,765,1687
1995,Contra Costa County,San Pablo,675,8,17,210,440,1983,484,332,1167,179,8,9,33,129,370,58,16,296,7,9,4,20,4,16,1,90,11,19,90,82,37,5,15,17,2,52,112,57,110,161,381,103,333,88,142,103,151,89,20,42,286,33,13,8,24,361,424,23,66,135,5,121,240,182,,272,473
1995,Contra Costa County,San Ramon,48,0,4,20,24,1026,170,69,787,33,0,2,8,23,149,22,22,105,2,0,5,7,4,4,0,12,0,2,6,5,3,4,1,3,3,1,2,2,12,8,95,75,83,8,24,51,87,10,7,70,49,20,0,0,0,52,365,87,43,140,7,93,288,187,,144,168
1995,Contra Costa County,Walnut Creek,131,1,8,32,90,3012,702,175,2135,70,1,2,7,60,285,38,14,233,7,1,3,11,1,8,0,9,6,0,17,3,4,0,0,0,7,18,2,16,32,40,459,243,303,112,89,102,399,251,66,82,140,11,24,2,14,309,882,85,166,311,53,313,573,467,,517,578
1995,Del Norte County,CA Highway Patrol - Del Norte,3,0,0,0,3,65,0,51,14,3,0,0,0,3,16,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,13,9,0,0,0,1,8,0,0,0,5,5,0,,0,9
1995,Del Norte County,Crescent City,26,0,3,6,17,447,54,17,376,13,0,1,1,11,145,8,5,132,0,0,0,0,0,2,1,0,0,0,6,0,0,0,0,0,0,6,1,3,13,0,33,21,22,7,8,7,32,6,8,18,7,5,5,3,5,109,58,11,57,73,0,60,42,40,,92,202
1995,Del Norte County,Del Norte Co. Sheriff's Department,168,0,10,9,149,808,314,0,494,126,0,4,6,116,148,42,0,106,3,0,1,4,1,10,0,1,1,0,7,5,0,0,1,3,0,0,31,38,53,27,183,131,149,43,37,69,165,87,31,47,0,0,0,0,2,66,77,27,74,96,4,148,117,79,,151,147
1995,El Dorado County,CA Highway Patrol - El Dorado,2,0,0,0,2,298,0,250,48,2,0,0,0,2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,113,86,51,0,0,0,4,39,0,0,0,5,1,0,,0,47
1995,El Dorado County,El Dorado Co. Sheriff's Department,321,3,25,26,267,2665,1086,20,1559,217,2,11,13,191,597,195,6,396,9,2,2,13,2,21,4,7,4,3,12,1,0,0,0,9,0,16,19,18,81,149,583,503,533,85,150,298,553,197,161,195,13,1,6,1,6,113,310,102,47,214,8,758,542,260,,263,494
1995,El Dorado County,Placerville,74,1,2,11,60,457,85,42,330,39,0,1,6,32,83,9,6,68,2,1,0,3,0,2,0,6,2,1,2,0,3,1,0,1,2,4,0,8,7,45,52,33,33,7,10,16,52,26,5,21,29,10,3,0,0,65,89,10,14,12,3,137,67,45,,75,143
1995,El Dorado County,South Lake Tahoe,138,0,6,25,107,1275,396,72,807,66,0,4,8,54,292,69,16,207,5,1,4,10,5,6,0,18,1,0,6,8,2,3,0,4,4,4,7,18,49,33,235,161,236,53,58,125,160,52,24,84,49,13,10,1,1,188,196,27,126,158,7,103,198,151,,187,271
1995,El Dorado County,Union Pacific RR - El Dorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
1995,Fresno County,CA Highway Patrol - Fresno,0,0,0,0,0,150,7,126,17,0,0,0,0,0,20,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1,1,0,5,2,1,2,79,35,12,0,0,0,2,6,0,0,0,9,3,3,,2,9
1995,Fresno County,Clovis,278,1,23,76,178,3450,639,532,2279,195,1,14,43,137,882,132,105,645,20,0,3,23,6,19,4,36,10,4,26,6,23,3,11,4,5,24,31,30,75,42,441,198,439,136,212,91,200,97,81,22,363,146,23,4,12,524,521,461,180,96,5,476,546,334,,532,867
1995,Fresno County,Coalinga,54,0,3,1,50,259,76,26,157,20,0,2,0,18,36,9,4,23,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,4,2,4,40,35,41,45,26,13,6,31,18,3,10,12,5,9,5,7,31,61,3,6,26,0,18,47,30,,39,41
1995,Fresno County,CSU Fresno,6,0,0,1,5,480,40,82,358,1,0,0,0,1,10,0,1,9,0,1,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,14,26,8,3,2,3,32,9,4,19,46,28,8,0,0,1,61,14,153,98,2,29,82,96,,134,46
1995,Fresno County,Firebaugh,87,0,0,3,84,130,28,13,89,58,0,0,1,57,17,3,1,13,2,0,0,2,1,0,0,1,0,1,1,0,0,0,2,0,0,1,9,8,21,46,22,6,11,5,3,3,17,3,6,8,7,4,2,0,0,16,34,1,14,8,0,16,21,12,,20,36
1995,Fresno County,Fowler,10,1,0,2,7,133,47,25,61,7,0,0,1,6,27,2,20,5,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,2,3,45,2,19,5,12,2,28,22,5,1,18,7,0,0,0,1,10,1,16,15,1,17,14,18,,20,9
1995,Fresno County,Fresno,5659,71,212,2166,3210,40608,7638,12418,20552,2677,37,119,480,2041,5425,728,994,3703,232,371,724,1327,82,182,30,984,182,107,893,1483,298,42,126,113,57,47,1003,580,1095,532,7326,312,5235,1922,2887,426,2403,1517,646,240,8645,3663,110,31,153,3333,9457,1396,667,1932,74,3509,3422,1854,,3084,12192
1995,Fresno County,Fresno Co. Sheriff's Department,1727,24,77,205,1421,7253,2456,1585,3212,1225,20,62,63,1080,1167,616,210,341,7,6,7,20,4,64,13,92,28,22,63,68,23,2,13,25,0,74,189,130,313,789,1589,867,1837,320,776,741,619,187,123,309,972,496,117,0,0,93,1071,256,103,305,4,1380,1293,463,,579,877
1995,Fresno County,Fresno Community College,19,0,0,2,17,290,14,52,224,3,0,0,1,2,9,0,2,7,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,17,12,2,0,0,0,0,14,11,1,2,29,18,5,0,0,1,95,30,13,64,1,20,40,38,,54,92
1995,Fresno County,Fresno SP RR,1,0,0,0,1,47,29,0,18,0,0,0,0,0,1,0,0,1,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0,0,29,7,0,22,0,0,0,0,0,0,1,0,0,4,0,13,10,5,,3,0
1995,Fresno County,Fresno State Police,3,0,0,2,1,56,17,5,34,1,0,0,0,1,10,2,1,7,1,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,7,10,4,3,1,0,13,4,0,9,3,2,0,0,0,0,13,2,0,11,0,8,9,6,,8,11
1995,Fresno County,Huron,56,2,2,18,34,154,55,17,82,27,3,1,5,18,15,7,3,5,3,2,17,22,2,2,0,5,3,1,9,9,2,0,2,2,0,3,8,7,10,9,50,5,45,18,17,10,10,8,0,2,11,3,3,0,1,3,25,24,15,8,0,6,13,19,,26,24
1995,Fresno County,Kerman,42,1,3,5,33,583,120,83,380,24,1,2,2,19,464,93,61,310,4,1,2,7,3,3,0,0,0,0,5,0,0,0,0,0,0,5,1,5,11,16,86,34,85,14,34,37,35,8,3,24,50,26,7,1,1,77,154,10,33,17,0,87,81,51,,70,178
1995,Fresno County,Kingsburg,11,1,1,3,6,195,40,56,99,6,1,0,1,4,31,4,7,20,0,0,0,0,0,0,1,2,0,0,1,1,0,1,0,0,1,0,4,1,0,1,18,22,25,11,8,6,15,7,7,1,31,23,2,0,0,17,16,5,17,19,0,25,17,19,,41,22
1995,Fresno County,Parlier,68,0,2,14,52,329,134,65,130,28,0,1,2,25,47,11,5,31,5,0,2,7,0,2,0,2,0,1,11,11,0,1,1,1,0,0,1,4,6,41,81,53,49,22,25,2,85,41,43,1,45,20,0,0,2,26,27,9,11,20,0,35,25,29,,32,44
1995,Fresno County,Reedley,156,1,4,28,123,760,126,134,500,78,0,2,2,74,161,19,13,129,2,2,5,9,5,4,0,10,1,3,14,0,1,0,5,2,0,20,26,10,26,61,98,28,83,33,44,6,43,14,26,3,98,22,14,2,6,135,127,32,95,29,1,73,98,63,,156,183
1995,Fresno County,Reedley Community College,4,0,2,0,2,46,1,3,42,2,0,1,0,1,5,0,0,5,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,29,0,3,10,0,0,2,3,,15,22
1995,Fresno County,San Joaquin DPR,0,0,0,0,0,13,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,1,7,4,3,,1,2
1995,Fresno County,Sanger,196,3,3,23,167,782,211,143,428,140,1,2,7,130,194,27,9,158,4,0,0,4,2,2,1,6,3,1,13,15,5,0,1,1,0,1,32,7,27,101,162,49,130,34,75,21,81,56,12,13,110,31,2,0,0,163,144,8,42,43,1,27,72,82,,130,144
1995,Fresno County,Selma,240,0,4,40,196,899,223,172,504,161,0,3,12,146,178,29,5,144,0,1,0,1,0,3,1,5,2,0,33,2,3,1,3,1,0,30,16,20,22,138,206,17,160,40,47,73,63,23,15,25,112,54,6,4,11,141,210,9,51,45,0,33,102,93,,134,175
1995,Glenn County,CA Highway Patrol - Glenn,2,0,0,0,2,20,0,18,2,2,0,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,2,0,0,0,0,0,0,,0,2
1995,Glenn County,Glenn Co. Sheriff's Department,77,0,2,3,72,372,109,3,260,48,0,1,0,47,24,9,0,15,1,1,0,2,1,2,0,2,0,0,1,1,0,0,0,0,0,2,10,6,14,42,74,35,69,9,22,38,40,25,4,11,1,0,2,1,0,8,44,23,18,27,0,139,80,53,,49,78
1995,Glenn County,Orland,29,0,4,3,22,481,109,40,332,12,0,1,1,10,71,16,5,50,4,2,1,7,1,4,0,1,0,0,2,2,0,0,1,0,0,0,0,3,5,14,81,28,79,31,16,32,30,18,7,5,20,13,7,0,0,53,65,72,38,42,1,61,50,63,,89,130
1995,Glenn County,Union Pacific RR - Glenn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
1995,Glenn County,Willows,12,0,3,3,6,270,41,13,216,12,0,3,3,6,86,16,15,55,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1,2,0,3,2,1,23,18,11,2,2,7,30,20,5,5,12,0,1,0,0,44,53,6,50,15,0,48,24,38,,86,68
1995,Humboldt County,Arcata,82,0,12,3,67,1303,209,77,1017,61,0,8,1,52,249,24,8,217,1,0,2,3,0,9,3,3,0,0,0,0,0,0,1,1,1,0,4,26,27,10,175,34,95,12,23,60,114,23,24,67,37,29,11,0,1,168,361,20,164,97,4,202,153,189,,228,447
1995,Humboldt County,Blue Lake,21,0,0,0,21,65,12,6,47,12,0,0,0,12,47,8,6,33,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,13,12,0,9,3,2,4,3,3,0,0,5,0,1,0,0,2,2,1,6,13,0,23,9,7,,13,18
